filename,width,height,class,xmin,ymin,xmax,ymax
DEJU_058_2018_jpeg.rf.3df2cda3e7797c91a63d4e1c0ad08534.jpg,416,416,tree-top,123,402,145,416
DEJU_058_2018_jpeg.rf.3df2cda3e7797c91a63d4e1c0ad08534.jpg,416,416,tree-top,164,230,187,256
DEJU_058_2018_jpeg.rf.3df2cda3e7797c91a63d4e1c0ad08534.jpg,416,416,tree-top,389,48,415,92
DEJU_058_2018_jpeg.rf.3df2cda3e7797c91a63d4e1c0ad08534.jpg,416,416,tree-top,305,0,357,27
DEJU_058_2018_jpeg.rf.3df2cda3e7797c91a63d4e1c0ad08534.jpg,416,416,tree-top,156,1,182,35
DEJU_058_2018_jpeg.rf.3df2cda3e7797c91a63d4e1c0ad08534.jpg,416,416,tree-top,327,218,354,245
DEJU_058_2018_jpeg.rf.3df2cda3e7797c91a63d4e1c0ad08534.jpg,416,416,tree-top,206,367,242,403
DEJU_058_2018_jpeg.rf.3df2cda3e7797c91a63d4e1c0ad08534.jpg,416,416,tree-top,209,344,243,371
CLBJ_041_2018_jpeg.rf.3e9ce5bded3975204678574c8e5fca9e.jpg,416,416,tree-top,257,250,299,298
CLBJ_041_2018_jpeg.rf.3e9ce5bded3975204678574c8e5fca9e.jpg,416,416,tree-top,231,94,297,162
CLBJ_041_2018_jpeg.rf.3e9ce5bded3975204678574c8e5fca9e.jpg,416,416,tree-top,129,74,236,134
CLBJ_041_2018_jpeg.rf.3e9ce5bded3975204678574c8e5fca9e.jpg,416,416,tree-top,138,4,242,70
CLBJ_041_2018_jpeg.rf.3e9ce5bded3975204678574c8e5fca9e.jpg,416,416,tree-top,0,0,42,48
ABBY_011_2018_jpeg.rf.3df4ee4d6775020ff3afa578e004c1bd.jpg,416,416,tree-top,274,244,296,266
DEJU_006_2018_jpeg.rf.3f78771d37badfa1fc640c21b8764ccd.jpg,416,416,tree-top,107,241,138,270
DEJU_006_2018_jpeg.rf.3f78771d37badfa1fc640c21b8764ccd.jpg,416,416,tree-top,131,157,177,197
DEJU_006_2018_jpeg.rf.3f78771d37badfa1fc640c21b8764ccd.jpg,416,416,tree-top,217,78,257,112
DEJU_006_2018_jpeg.rf.3f78771d37badfa1fc640c21b8764ccd.jpg,416,416,tree-top,253,46,299,86
DEJU_006_2018_jpeg.rf.3f78771d37badfa1fc640c21b8764ccd.jpg,416,416,tree-top,170,290,195,312
DEJU_006_2018_jpeg.rf.3f78771d37badfa1fc640c21b8764ccd.jpg,416,416,tree-top,252,261,294,299
DEJU_006_2018_jpeg.rf.3f78771d37badfa1fc640c21b8764ccd.jpg,416,416,tree-top,328,35,354,61
DEJU_006_2018_jpeg.rf.3f78771d37badfa1fc640c21b8764ccd.jpg,416,416,tree-top,125,368,151,390
DEJU_006_2018_jpeg.rf.3f78771d37badfa1fc640c21b8764ccd.jpg,416,416,tree-top,35,71,65,101
DEJU_006_2018_jpeg.rf.3f78771d37badfa1fc640c21b8764ccd.jpg,416,416,tree-top,308,347,338,370
DEJU_006_2018_jpeg.rf.3f78771d37badfa1fc640c21b8764ccd.jpg,416,416,tree-top,377,48,401,73
DEJU_006_2018_jpeg.rf.3f78771d37badfa1fc640c21b8764ccd.jpg,416,416,tree-top,249,369,280,389
DEJU_006_2018_jpeg.rf.3f78771d37badfa1fc640c21b8764ccd.jpg,416,416,tree-top,125,69,174,115
DEJU_006_2018_jpeg.rf.3f78771d37badfa1fc640c21b8764ccd.jpg,416,416,tree-top,87,62,109,82
DEJU_006_2018_jpeg.rf.3f78771d37badfa1fc640c21b8764ccd.jpg,416,416,tree-top,59,124,87,146
DEJU_006_2018_jpeg.rf.3f78771d37badfa1fc640c21b8764ccd.jpg,416,416,tree-top,53,231,90,272
DEJU_006_2018_jpeg.rf.3f78771d37badfa1fc640c21b8764ccd.jpg,416,416,tree-top,0,220,22,249
DEJU_006_2018_jpeg.rf.3f78771d37badfa1fc640c21b8764ccd.jpg,416,416,tree-top,51,7,86,37
DEJU_006_2018_jpeg.rf.3f78771d37badfa1fc640c21b8764ccd.jpg,416,416,tree-top,122,5,152,41
DEJU_006_2018_jpeg.rf.3f78771d37badfa1fc640c21b8764ccd.jpg,416,416,tree-top,339,124,367,156
DEJU_006_2018_jpeg.rf.3f78771d37badfa1fc640c21b8764ccd.jpg,416,416,tree-top,263,150,321,206
DEJU_006_2018_jpeg.rf.3f78771d37badfa1fc640c21b8764ccd.jpg,416,416,tree-top,319,233,368,288
DEJU_006_2018_jpeg.rf.3f78771d37badfa1fc640c21b8764ccd.jpg,416,416,tree-top,368,312,411,344
DEJU_006_2018_jpeg.rf.3f78771d37badfa1fc640c21b8764ccd.jpg,416,416,tree-top,381,238,410,269
DEJU_006_2018_jpeg.rf.3f78771d37badfa1fc640c21b8764ccd.jpg,416,416,tree-top,357,168,379,190
DEJU_006_2018_jpeg.rf.3f78771d37badfa1fc640c21b8764ccd.jpg,416,416,tree-top,65,370,98,398
DEJU_006_2018_jpeg.rf.3f78771d37badfa1fc640c21b8764ccd.jpg,416,416,tree-top,16,361,52,397
HARV_014_2018_jpeg.rf.3fd030e4418c64dba82cc313ad4e8382.jpg,416,416,tree-top,283,202,347,281
HARV_014_2018_jpeg.rf.3fd030e4418c64dba82cc313ad4e8382.jpg,416,416,tree-top,211,4,315,104
HARV_014_2018_jpeg.rf.3fd030e4418c64dba82cc313ad4e8382.jpg,416,416,tree-top,64,191,141,261
HARV_014_2018_jpeg.rf.3fd030e4418c64dba82cc313ad4e8382.jpg,416,416,tree-top,130,83,208,171
HARV_014_2018_jpeg.rf.3fd030e4418c64dba82cc313ad4e8382.jpg,416,416,tree-top,108,375,176,416
HARV_014_2018_jpeg.rf.3fd030e4418c64dba82cc313ad4e8382.jpg,416,416,tree-top,0,3,60,67
HARV_014_2018_jpeg.rf.3fd030e4418c64dba82cc313ad4e8382.jpg,416,416,tree-top,83,133,146,189
HARV_014_2018_jpeg.rf.3fd030e4418c64dba82cc313ad4e8382.jpg,416,416,tree-top,378,0,416,76
HARV_014_2018_jpeg.rf.3fd030e4418c64dba82cc313ad4e8382.jpg,416,416,tree-top,117,26,189,86
HARV_014_2018_jpeg.rf.3fd030e4418c64dba82cc313ad4e8382.jpg,416,416,tree-top,371,315,416,412
HARV_014_2018_jpeg.rf.3fd030e4418c64dba82cc313ad4e8382.jpg,416,416,tree-top,348,179,414,281
HARV_014_2018_jpeg.rf.3fd030e4418c64dba82cc313ad4e8382.jpg,416,416,tree-top,61,29,111,91
HARV_014_2018_jpeg.rf.3fd030e4418c64dba82cc313ad4e8382.jpg,416,416,tree-top,345,333,411,412
HARV_014_2018_jpeg.rf.3fd030e4418c64dba82cc313ad4e8382.jpg,416,416,tree-top,205,169,303,257
HARV_014_2018_jpeg.rf.3fd030e4418c64dba82cc313ad4e8382.jpg,416,416,tree-top,140,229,202,298
HARV_014_2018_jpeg.rf.3fd030e4418c64dba82cc313ad4e8382.jpg,416,416,tree-top,11,297,79,415
HARV_014_2018_jpeg.rf.3fd030e4418c64dba82cc313ad4e8382.jpg,416,416,tree-top,301,72,415,206
HARV_014_2018_jpeg.rf.3fd030e4418c64dba82cc313ad4e8382.jpg,416,416,tree-top,219,249,289,329
HARV_014_2018_jpeg.rf.3fd030e4418c64dba82cc313ad4e8382.jpg,416,416,tree-top,268,306,324,359
HARV_014_2018_jpeg.rf.3fd030e4418c64dba82cc313ad4e8382.jpg,416,416,tree-top,13,92,110,186
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,262,168,314,218
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,274,228,329,284
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,291,133,338,183
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,282,66,336,118
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,371,210,415,270
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,146,359,210,414
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,360,125,400,167
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,41,107,109,175
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,27,327,69,369
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,35,284,79,331
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,24,219,73,271
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,17,1,77,48
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,0,364,42,416
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,300,310,377,398
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,114,199,193,301
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,51,349,115,416
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,165,289,239,359
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,166,248,264,302
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,208,202,276,258
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,222,139,282,204
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,189,73,263,131
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,217,38,293,82
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,251,0,309,44
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,305,0,361,58
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,334,83,377,131
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,367,0,416,102
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,381,139,416,204
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,355,259,401,341
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,367,370,416,416
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,277,374,357,416
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,239,344,301,404
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,211,369,263,416
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,81,294,163,363
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,1,234,41,354
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,0,58,36,229
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,0,16,25,58
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,108,86,190,164
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,80,0,168,89
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,163,1,204,55
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,46,172,128,240
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,234,277,306,345
BART_026_2019_jpeg.rf.3ec28ddbd8f59b95e4affc6b96198cbb.jpg,416,416,tree-top,325,179,372,251
DEJU_004_2019_jpeg.rf.40834a8fad498f24b640137ed1df7011.jpg,416,416,tree-top,332,390,350,413
DEJU_004_2019_jpeg.rf.40834a8fad498f24b640137ed1df7011.jpg,416,416,tree-top,352,381,390,410
DEJU_004_2019_jpeg.rf.40834a8fad498f24b640137ed1df7011.jpg,416,416,tree-top,166,239,188,255
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,131,102,161,127
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,103,125,127,141
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,103,51,133,85
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,35,47,66,74
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,53,185,79,205
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,94,230,145,281
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,337,228,363,253
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,234,163,257,181
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,308,261,326,277
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,107,360,134,385
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,0,375,30,405
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,340,137,364,153
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,361,95,384,113
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,297,21,320,42
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,106,322,129,343
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,180,315,205,343
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,377,315,401,338
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,334,300,363,322
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,321,181,347,199
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,136,144,157,162
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,223,57,267,101
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,41,290,73,319
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,34,75,81,115
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,243,13,275,45
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,211,184,230,204
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,79,370,103,399
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,10,334,38,359
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,241,226,264,250
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,390,175,409,201
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,377,131,401,155
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,309,97,333,118
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,382,29,406,55
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,236,138,265,160
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,287,96,311,121
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,90,293,122,321
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,42,327,64,347
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,156,234,182,261
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,145,205,166,223
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,182,168,204,188
DEJU_009_2018_jpeg.rf.40e5c058223243a2590c96c2f4a2e949.jpg,416,416,tree-top,171,129,190,153
BART_041_2019_jpeg.rf.410c33b2ad2f3d09daa71e4510be9eee.jpg,416,416,tree-top,67,91,176,194
BART_041_2019_jpeg.rf.410c33b2ad2f3d09daa71e4510be9eee.jpg,416,416,tree-top,0,0,70,30
BART_041_2019_jpeg.rf.410c33b2ad2f3d09daa71e4510be9eee.jpg,416,416,tree-top,191,64,277,137
BART_041_2019_jpeg.rf.410c33b2ad2f3d09daa71e4510be9eee.jpg,416,416,tree-top,274,62,362,145
BART_041_2019_jpeg.rf.410c33b2ad2f3d09daa71e4510be9eee.jpg,416,416,tree-top,242,172,326,236
BART_041_2019_jpeg.rf.410c33b2ad2f3d09daa71e4510be9eee.jpg,416,416,tree-top,321,163,411,257
BART_041_2019_jpeg.rf.410c33b2ad2f3d09daa71e4510be9eee.jpg,416,416,tree-top,351,254,415,340
BART_041_2019_jpeg.rf.410c33b2ad2f3d09daa71e4510be9eee.jpg,416,416,tree-top,328,351,416,415
BART_041_2019_jpeg.rf.410c33b2ad2f3d09daa71e4510be9eee.jpg,416,416,tree-top,80,234,135,296
BART_041_2019_jpeg.rf.410c33b2ad2f3d09daa71e4510be9eee.jpg,416,416,tree-top,0,162,25,226
BART_041_2019_jpeg.rf.410c33b2ad2f3d09daa71e4510be9eee.jpg,416,416,tree-top,133,0,190,62
BART_041_2019_jpeg.rf.410c33b2ad2f3d09daa71e4510be9eee.jpg,416,416,tree-top,188,0,245,44
BART_041_2019_jpeg.rf.410c33b2ad2f3d09daa71e4510be9eee.jpg,416,416,tree-top,262,242,363,326
BART_041_2019_jpeg.rf.410c33b2ad2f3d09daa71e4510be9eee.jpg,416,416,tree-top,0,35,44,67
BART_041_2019_jpeg.rf.410c33b2ad2f3d09daa71e4510be9eee.jpg,416,416,tree-top,48,0,149,74
BART_041_2019_jpeg.rf.410c33b2ad2f3d09daa71e4510be9eee.jpg,416,416,tree-top,247,0,285,44
BART_041_2019_jpeg.rf.410c33b2ad2f3d09daa71e4510be9eee.jpg,416,416,tree-top,282,2,398,67
BART_041_2019_jpeg.rf.410c33b2ad2f3d09daa71e4510be9eee.jpg,416,416,tree-top,356,67,416,167
BART_041_2019_jpeg.rf.410c33b2ad2f3d09daa71e4510be9eee.jpg,416,416,tree-top,127,172,207,232
BART_041_2019_jpeg.rf.410c33b2ad2f3d09daa71e4510be9eee.jpg,416,416,tree-top,122,243,188,320
BART_041_2019_jpeg.rf.410c33b2ad2f3d09daa71e4510be9eee.jpg,416,416,tree-top,0,236,81,310
BART_041_2019_jpeg.rf.410c33b2ad2f3d09daa71e4510be9eee.jpg,416,416,tree-top,0,326,47,416
BART_041_2019_jpeg.rf.410c33b2ad2f3d09daa71e4510be9eee.jpg,416,416,tree-top,203,349,293,413
BART_041_2019_jpeg.rf.410c33b2ad2f3d09daa71e4510be9eee.jpg,416,416,tree-top,141,64,199,125
BART_041_2019_jpeg.rf.410c33b2ad2f3d09daa71e4510be9eee.jpg,416,416,tree-top,187,235,267,318
BART_041_2019_jpeg.rf.410c33b2ad2f3d09daa71e4510be9eee.jpg,416,416,tree-top,102,336,184,416
BART_041_2019_jpeg.rf.410c33b2ad2f3d09daa71e4510be9eee.jpg,416,416,tree-top,43,356,108,416
BART_041_2019_jpeg.rf.410c33b2ad2f3d09daa71e4510be9eee.jpg,416,416,tree-top,1,75,59,165
DSNY_008_2019_jpeg.rf.411ef0045f38b3a12a6c341fdb7f32d3.jpg,416,416,tree-top,77,312,141,376
DSNY_008_2019_jpeg.rf.411ef0045f38b3a12a6c341fdb7f32d3.jpg,416,416,tree-top,170,340,214,393
DSNY_008_2019_jpeg.rf.411ef0045f38b3a12a6c341fdb7f32d3.jpg,416,416,tree-top,180,153,263,234
DSNY_008_2019_jpeg.rf.411ef0045f38b3a12a6c341fdb7f32d3.jpg,416,416,tree-top,123,172,178,238
DSNY_008_2019_jpeg.rf.411ef0045f38b3a12a6c341fdb7f32d3.jpg,416,416,tree-top,323,208,376,255
DSNY_008_2019_jpeg.rf.411ef0045f38b3a12a6c341fdb7f32d3.jpg,416,416,tree-top,341,53,415,157
DSNY_008_2019_jpeg.rf.411ef0045f38b3a12a6c341fdb7f32d3.jpg,416,416,tree-top,0,139,62,260
DELA_018_2019_jpeg.rf.4157b6daf36a87b19a4e2435d9cd6492.jpg,416,416,tree-top,325,127,410,229
DELA_018_2019_jpeg.rf.4157b6daf36a87b19a4e2435d9cd6492.jpg,416,416,tree-top,214,337,292,395
DELA_018_2019_jpeg.rf.4157b6daf36a87b19a4e2435d9cd6492.jpg,416,416,tree-top,72,309,154,395
DELA_018_2019_jpeg.rf.4157b6daf36a87b19a4e2435d9cd6492.jpg,416,416,tree-top,169,0,274,92
DELA_018_2019_jpeg.rf.4157b6daf36a87b19a4e2435d9cd6492.jpg,416,416,tree-top,335,263,416,350
DELA_018_2019_jpeg.rf.4157b6daf36a87b19a4e2435d9cd6492.jpg,416,416,tree-top,158,281,233,356
DELA_018_2019_jpeg.rf.4157b6daf36a87b19a4e2435d9cd6492.jpg,416,416,tree-top,174,131,236,198
DELA_018_2019_jpeg.rf.4157b6daf36a87b19a4e2435d9cd6492.jpg,416,416,tree-top,1,247,78,402
DELA_018_2019_jpeg.rf.4157b6daf36a87b19a4e2435d9cd6492.jpg,416,416,tree-top,310,28,416,121
DELA_018_2019_jpeg.rf.4157b6daf36a87b19a4e2435d9cd6492.jpg,416,416,tree-top,144,350,208,408
DELA_018_2019_jpeg.rf.4157b6daf36a87b19a4e2435d9cd6492.jpg,416,416,tree-top,287,340,363,407
DELA_018_2019_jpeg.rf.4157b6daf36a87b19a4e2435d9cd6492.jpg,416,416,tree-top,72,172,170,295
DELA_018_2019_jpeg.rf.4157b6daf36a87b19a4e2435d9cd6492.jpg,416,416,tree-top,18,47,147,149
DELA_018_2019_jpeg.rf.4157b6daf36a87b19a4e2435d9cd6492.jpg,416,416,tree-top,235,251,335,337
DELA_018_2019_jpeg.rf.4157b6daf36a87b19a4e2435d9cd6492.jpg,416,416,tree-top,234,125,311,197
DELA_018_2019_jpeg.rf.4157b6daf36a87b19a4e2435d9cd6492.jpg,416,416,tree-top,151,201,232,277
DELA_018_2019_jpeg.rf.4157b6daf36a87b19a4e2435d9cd6492.jpg,416,416,tree-top,216,75,312,135
DELA_018_2019_jpeg.rf.4157b6daf36a87b19a4e2435d9cd6492.jpg,416,416,tree-top,328,222,389,276
DELA_018_2019_jpeg.rf.4157b6daf36a87b19a4e2435d9cd6492.jpg,416,416,tree-top,338,367,415,416
DELA_018_2019_jpeg.rf.4157b6daf36a87b19a4e2435d9cd6492.jpg,416,416,tree-top,1,165,41,241
DELA_018_2019_jpeg.rf.4157b6daf36a87b19a4e2435d9cd6492.jpg,416,416,tree-top,106,1,166,49
JERC_058_2019_jpeg.rf.416e9069e0bf5ad150881d97cdc14c71.jpg,416,416,tree-top,318,178,382,235
JERC_058_2019_jpeg.rf.416e9069e0bf5ad150881d97cdc14c71.jpg,416,416,tree-top,214,307,314,415
JERC_058_2019_jpeg.rf.416e9069e0bf5ad150881d97cdc14c71.jpg,416,416,tree-top,32,180,148,300
JERC_058_2019_jpeg.rf.416e9069e0bf5ad150881d97cdc14c71.jpg,416,416,tree-top,176,102,277,198
JERC_058_2019_jpeg.rf.416e9069e0bf5ad150881d97cdc14c71.jpg,416,416,tree-top,339,70,415,140
JERC_058_2019_jpeg.rf.416e9069e0bf5ad150881d97cdc14c71.jpg,416,416,tree-top,367,200,416,300
JERC_058_2019_jpeg.rf.416e9069e0bf5ad150881d97cdc14c71.jpg,416,416,tree-top,1,83,101,203

DEJU_012_2018_jpeg.rf.419e5a361f3cd9f1a8c5a53f882662f1.jpg,416,416,tree-top,354,1,390,24
DEJU_012_2018_jpeg.rf.419e5a361f3cd9f1a8c5a53f882662f1.jpg,416,416,tree-top,190,0,243,44
DEJU_012_2018_jpeg.rf.419e5a361f3cd9f1a8c5a53f882662f1.jpg,416,416,tree-top,225,293,281,341
DEJU_012_2018_jpeg.rf.419e5a361f3cd9f1a8c5a53f882662f1.jpg,416,416,tree-top,197,191,224,215
DEJU_012_2018_jpeg.rf.419e5a361f3cd9f1a8c5a53f882662f1.jpg,416,416,tree-top,202,155,226,177
DEJU_012_2018_jpeg.rf.419e5a361f3cd9f1a8c5a53f882662f1.jpg,416,416,tree-top,366,0,404,22
DEJU_012_2018_jpeg.rf.419e5a361f3cd9f1a8c5a53f882662f1.jpg,416,416,tree-top,262,234,294,268
DEJU_012_2018_jpeg.rf.419e5a361f3cd9f1a8c5a53f882662f1.jpg,416,416,tree-top,0,15,48,92
DEJU_012_2018_jpeg.rf.419e5a361f3cd9f1a8c5a53f882662f1.jpg,416,416,tree-top,105,345,129,368
DEJU_012_2018_jpeg.rf.419e5a361f3cd9f1a8c5a53f882662f1.jpg,416,416,tree-top,328,52,353,76
DEJU_012_2018_jpeg.rf.419e5a361f3cd9f1a8c5a53f882662f1.jpg,416,416,tree-top,299,35,331,63
DEJU_012_2018_jpeg.rf.419e5a361f3cd9f1a8c5a53f882662f1.jpg,416,416,tree-top,50,328,86,363
DEJU_012_2018_jpeg.rf.419e5a361f3cd9f1a8c5a53f882662f1.jpg,416,416,tree-top,349,369,389,410
DSNY_034_2018_jpeg.rf.41b8135eb198bc8e66fc35e28935e0af.jpg,416,416,tree-top,95,246,139,290
DSNY_034_2018_jpeg.rf.41b8135eb198bc8e66fc35e28935e0af.jpg,416,416,tree-top,204,275,248,309
DELA_015_2019_jpeg.rf.41d6634165c9fa51817eae88af770181.jpg,416,416,tree-top,83,257,153,340
DELA_015_2019_jpeg.rf.41d6634165c9fa51817eae88af770181.jpg,416,416,tree-top,323,266,406,356
DELA_015_2019_jpeg.rf.41d6634165c9fa51817eae88af770181.jpg,416,416,tree-top,273,90,372,184
DELA_015_2019_jpeg.rf.41d6634165c9fa51817eae88af770181.jpg,416,416,tree-top,0,180,83,266
DELA_015_2019_jpeg.rf.41d6634165c9fa51817eae88af770181.jpg,416,416,tree-top,0,278,58,348
